2026-03-05 13:25:31 | INFO     | root | ================================================================================
2026-03-05 13:25:31 | INFO     | root | Log capture initialized: logs/simulation_20260305_132531.log
2026-03-05 13:25:31 | INFO     | root | ================================================================================
2026-03-05 13:25:31 | INFO     | __main__ | ================================================================================
2026-03-05 13:25:31 | INFO     | __main__ | 🚀 STREAMLIT APP STARTED
2026-03-05 13:25:31 | INFO     | __main__ | 📄 Full logs: logs/simulation_20260305_132531.log
2026-03-05 13:25:31 | INFO     | __main__ | ================================================================================
2026-03-05 13:25:31 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 13:25:31 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 13:25:31 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 13:25:31 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 13:25:31 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 13:25:39 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 13:25:39 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 13:25:39 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 13:25:39 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 13:25:39 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 13:25:44 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 13:25:44 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 13:25:44 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 13:25:44 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 13:25:44 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 13:25:52 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 13:25:52 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 13:25:52 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 13:25:52 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 13:25:52 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 13:25:52 | INFO     | simulation.simulation_runner | 🗺️ Phase 1: Environment setup
2026-03-05 13:25:52 | INFO     | simulation.spatial.graph_manager | Graph cache: /Users/theolim/.rtd_sim_cache/osm_graphs
2026-03-05 13:25:52 | INFO     | simulation.setup.environment_setup | Loading city: Edinburgh, UK
2026-03-05 13:25:52 | INFO     | simulation.spatial.graph_manager | Loading from cache: 17309e072c394faa.pkl
2026-03-05 13:25:52 | INFO     | simulation.spatial.graph_manager | Loaded: 13789 nodes, 31848 edges
2026-03-05 13:25:52 | INFO     | simulation.setup.environment_setup | ✅ Loaded Edinburgh, UK: 13,789 nodes, 31,848 edges
2026-03-05 13:25:52 | INFO     | simulation.simulation_runner | 🛣️ Phase 2: Route diversity (ultra_fast)
2026-03-05 13:25:52 | INFO     | simulation.simulation_runner | ✅ Route diversity: ultra_fast
2026-03-05 13:25:52 | INFO     | simulation.simulation_runner | 🔌 Phase 3: Infrastructure setup
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.charging.station_registry | ChargingStationRegistry initialized
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.grid.grid_capacity | GridCapacityManager initialized (50.0 MW)
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.pricing.dynamic_pricing_engine | DynamicPricingEngine initialized (ToD: False)
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.expansion.cost_recovery_tracker | CostRecoveryTracker initialized
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.depots.depot_manager | DepotManager initialized
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.weather.ev_range_adjuster | EVRangeAdjuster initialized
2026-03-05 13:25:52 | INFO     | simulation.infrastructure.infrastructure_manager | InfrastructureManager initialized (grid: 50.0 MW)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_000 at (-3.1216481756217016, 55.87583055296787)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_001 at (-3.2018657962132897, 55.906573339369025)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_002 at (-3.312553330223965, 55.91676390646848)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_003 at (-3.1099917984969085, 55.898424544702245)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_004 at (-3.3276273840458757, 55.879665548190395)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_005 at (-3.2659422188038794, 55.9590350598784)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_006 at (-3.0680862755966034, 55.931368787630234)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_007 at (-3.083757408034612, 55.97462034001727)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_008 at (-3.2543799891940997, 55.907676320817146)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_009 at (-3.2243547404988315, 55.94536455462491)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_010 at (-3.130577413274233, 55.98658612455379)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_011 at (-3.287707201156422, 55.880515937247154)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_012 at (-3.286319244652668, 55.88465191309301)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_013 at (-3.073171020719039, 55.9476804891476)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_014 at (-3.084356939907293, 55.99897791733737)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_015 at (-3.325504015562607, 55.927227270453564)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_016 at (-3.1423282474535212, 55.882826134294326)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_017 at (-3.284693967332074, 55.98142759340267)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_018 at (-3.237108962886449, 55.90620827200133)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_019 at (-3.068251410422969, 55.90464933390769)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_020 at (-3.0611199475013136, 55.991068858816284)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_021 at (-3.1529763537439397, 55.87724381251154)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_022 at (-3.127224277217282, 55.89621115716642)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_023 at (-3.3136551179885383, 55.88248223970219)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_024 at (-3.189643554835139, 55.86439104658676)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_025 at (-3.2120751318880068, 55.901915170430904)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_026 at (-3.34560712074988, 55.997656253679715)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_027 at (-3.2567817538012904, 55.99948042759974)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_028 at (-3.281321055908625, 55.98597229893409)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_029 at (-3.180044358955134, 55.9450107384621)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_030 at (-3.199088718662038, 55.98778244496172)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_031 at (-3.3028698937597913, 55.967426719898064)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_032 at (-3.114999294896266, 55.9521662701627)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_033 at (-3.3015068812884767, 55.94126114354709)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_034 at (-3.273450302585829, 55.85430159917827)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_035 at (-3.349274567226241, 55.98394361769036)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_036 at (-3.1324645584645556, 55.94720959251392)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_037 at (-3.2031084927699203, 55.852917031599254)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_038 at (-3.148122354249142, 55.9216128777278)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_039 at (-3.0870139305544075, 55.92703336779508)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_040 at (-3.173590711495378, 55.97380599516403)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_041 at (-3.1088581435029514, 55.99922808244258)
2026-03-05 13:25:52 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_042 at (-3.2113723166471626, 55.86801305644036)
