2026-03-04 18:42:31 | INFO     | root | ================================================================================
2026-03-04 18:42:31 | INFO     | root | Log capture initialized: logs/simulation_20260304_184231.log
2026-03-04 18:42:31 | INFO     | root | ================================================================================
2026-03-04 18:42:31 | INFO     | __main__ | ================================================================================
2026-03-04 18:42:31 | INFO     | __main__ | 🚀 STREAMLIT APP STARTED
2026-03-04 18:42:31 | INFO     | __main__ | 📄 Full logs: logs/simulation_20260304_184231.log
2026-03-04 18:42:31 | INFO     | __main__ | ================================================================================
2026-03-04 18:42:31 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 18:42:31 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 18:42:31 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 18:42:31 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 18:42:31 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 18:42:35 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 18:42:35 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 18:42:35 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 18:42:35 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 18:42:35 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 18:42:39 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 18:42:39 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 18:42:39 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 18:42:39 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 18:42:39 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 18:42:41 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 18:42:41 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 18:42:41 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 18:42:41 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 18:42:41 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 18:42:41 | INFO     | simulation.simulation_runner | 🗺️ Phase 1: Environment setup
2026-03-04 18:42:41 | INFO     | simulation.spatial.graph_manager | Graph cache: /Users/theolim/.rtd_sim_cache/osm_graphs
2026-03-04 18:42:41 | INFO     | simulation.setup.environment_setup | Loading city: Edinburgh, UK
2026-03-04 18:42:41 | INFO     | simulation.spatial.graph_manager | Loading from cache: 17309e072c394faa.pkl
2026-03-04 18:42:42 | INFO     | simulation.spatial.graph_manager | Loaded: 13789 nodes, 31848 edges
2026-03-04 18:42:42 | INFO     | simulation.setup.environment_setup | ✅ Loaded Edinburgh, UK: 13,789 nodes, 31,848 edges
2026-03-04 18:42:42 | INFO     | simulation.simulation_runner | 🛣️ Phase 2: Route diversity (ultra_fast)
2026-03-04 18:42:42 | INFO     | simulation.simulation_runner | ✅ Route diversity: ultra_fast
2026-03-04 18:42:42 | INFO     | simulation.simulation_runner | 🔌 Phase 3: Infrastructure setup
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.charging.station_registry | ChargingStationRegistry initialized
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.grid.grid_capacity | GridCapacityManager initialized (50.0 MW)
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.pricing.dynamic_pricing_engine | DynamicPricingEngine initialized (ToD: False)
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.expansion.cost_recovery_tracker | CostRecoveryTracker initialized
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.depots.depot_manager | DepotManager initialized
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.weather.ev_range_adjuster | EVRangeAdjuster initialized
2026-03-04 18:42:42 | INFO     | simulation.infrastructure.infrastructure_manager | InfrastructureManager initialized (grid: 50.0 MW)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_000 at (-3.1004131224696683, 55.99506564357567)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_001 at (-3.165630145592402, 55.90424816895438)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_002 at (-3.243573555433556, 55.92412557007423)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_003 at (-3.0892989626781406, 55.993726537906795)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_004 at (-3.0694218865915257, 55.88847394568605)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_005 at (-3.1579954445817404, 55.869187404424714)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_006 at (-3.345453835653495, 55.87719203099091)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_007 at (-3.1735779367742856, 55.86340116979585)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_008 at (-3.176351764660863, 55.98604326745741)
2026-03-04 18:42:42 | DEBUG    | simulation.infrastructure.charging.station_registry | Added charging station: public_009 at (-3.1246446044371345, 55.92947211667296)
