2026-03-04 23:54:17 | INFO     | root | ================================================================================
2026-03-04 23:54:17 | INFO     | root | Log capture initialized: logs/simulation_20260304_235417.log
2026-03-04 23:54:17 | INFO     | root | ================================================================================
2026-03-04 23:54:17 | INFO     | __main__ | ================================================================================
2026-03-04 23:54:17 | INFO     | __main__ | 🚀 STREAMLIT APP STARTED
2026-03-04 23:54:17 | INFO     | __main__ | 📄 Full logs: logs/simulation_20260304_235417.log
2026-03-04 23:54:17 | INFO     | __main__ | ================================================================================
2026-03-04 23:54:17 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 23:54:17 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 23:54:17 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 23:54:17 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 23:54:17 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 23:54:20 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 23:54:20 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 23:54:20 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 23:54:20 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 23:54:20 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 23:54:24 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 23:54:24 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 23:54:24 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 23:54:24 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 23:54:24 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 23:54:25 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-04 23:54:25 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-04 23:54:25 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-04 23:54:25 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-04 23:54:25 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-04 23:54:25 | INFO     | simulation.simulation_runner | 🗺️ Phase 1: Environment setup
