2026-03-05 20:09:03 | INFO     | root | ================================================================================
2026-03-05 20:09:03 | INFO     | root | Log capture initialized: logs/simulation_20260305_200903.log
2026-03-05 20:09:03 | INFO     | root | ================================================================================
2026-03-05 20:09:03 | INFO     | __main__ | ================================================================================
2026-03-05 20:09:03 | INFO     | __main__ | 🚀 STREAMLIT APP STARTED
2026-03-05 20:09:03 | INFO     | __main__ | 📄 Full logs: logs/simulation_20260305_200903.log
2026-03-05 20:09:03 | INFO     | __main__ | ================================================================================
2026-03-05 20:09:03 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 20:09:03 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 20:09:03 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 20:09:03 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 20:09:03 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 20:09:30 | DEBUG    | git.cmd | Popen(['git', 'version'], cwd=/Users/theolim/AppDev/RTD_SIM, stdin=None, shell=False, universal_newlines=False)
2026-03-05 20:09:53 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 20:09:53 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 20:09:53 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 20:09:53 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 20:09:53 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 20:09:53 | INFO     | simulation.simulation_runner | 🗺️ Phase 1: Environment setup
2026-03-05 20:09:53 | INFO     | simulation.spatial.graph_manager | Graph cache: /Users/theolim/.rtd_sim_cache/osm_graphs
2026-03-05 20:09:53 | INFO     | simulation.setup.environment_setup | Loading city: Edinburgh, UK
2026-03-05 20:09:53 | INFO     | simulation.spatial.graph_manager | Loading from cache: 17309e072c394faa.pkl
2026-03-05 20:09:53 | INFO     | simulation.spatial.graph_manager | Loaded: 13789 nodes, 31848 edges
2026-03-05 20:09:53 | INFO     | simulation.setup.environment_setup | ✅ Loaded Edinburgh, UK: 13,789 nodes, 31,848 edges
2026-03-05 20:09:53 | INFO     | simulation.simulation_runner | 🛣️ Phase 2: Route diversity (ultra_fast)
2026-03-05 20:09:53 | INFO     | simulation.simulation_runner | ✅ Route diversity: ultra_fast
2026-03-05 20:09:53 | INFO     | simulation.simulation_runner | 🔌 Phase 3: Infrastructure setup
