2026-03-05 00:13:15 | INFO     | root | ================================================================================
2026-03-05 00:13:15 | INFO     | root | Log capture initialized: logs/simulation_20260305_001315.log
2026-03-05 00:13:15 | INFO     | root | ================================================================================
2026-03-05 00:13:15 | INFO     | __main__ | ================================================================================
2026-03-05 00:13:15 | INFO     | __main__ | 🚀 STREAMLIT APP STARTED
2026-03-05 00:13:15 | INFO     | __main__ | 📄 Full logs: logs/simulation_20260305_001315.log
2026-03-05 00:13:15 | INFO     | __main__ | ================================================================================
2026-03-05 00:13:15 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 00:13:15 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 00:13:15 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 00:13:15 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 00:13:15 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 00:13:22 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-05 00:13:22 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-05 00:13:22 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-05 00:13:22 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-05 00:13:22 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-05 00:13:22 | INFO     | simulation.simulation_runner | 🗺️ Phase 1: Environment setup
2026-03-05 00:13:22 | INFO     | simulation.spatial.graph_manager | Graph cache: /Users/theolim/.rtd_sim_cache/osm_graphs
2026-03-05 00:13:22 | INFO     | simulation.setup.environment_setup | Loading city: Edinburgh, UK
2026-03-05 00:13:22 | INFO     | simulation.spatial.graph_manager | Loading from cache: 17309e072c394faa.pkl
