2026-03-07 21:53:19 | INFO     | root | ================================================================================
2026-03-07 21:53:19 | INFO     | root | Log capture initialized: logs/simulation_20260307_215319.log
2026-03-07 21:53:19 | INFO     | root | ================================================================================
2026-03-07 21:53:19 | INFO     | __main__ | ================================================================================
2026-03-07 21:53:19 | INFO     | __main__ | 🚀 STREAMLIT APP STARTED
2026-03-07 21:53:19 | INFO     | __main__ | 📄 Full logs: logs/simulation_20260307_215319.log
2026-03-07 21:53:19 | INFO     | __main__ | ================================================================================
2026-03-07 21:53:19 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:19 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-07 21:53:19 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-07 21:53:19 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-07 21:53:19 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-07 21:53:26 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:26 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-07 21:53:26 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-07 21:53:26 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-07 21:53:26 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-07 21:53:30 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:30 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-07 21:53:30 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-07 21:53:30 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-07 21:53:30 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-07 21:53:30 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:30 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-07 21:53:30 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-07 21:53:30 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-07 21:53:30 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-07 21:53:31 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:31 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-07 21:53:31 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-07 21:53:31 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-07 21:53:31 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-07 21:53:31 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:31 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
2026-03-07 21:53:31 | INFO     | agent.user_stories | Loaded 10 user stories
2026-03-07 21:53:31 | INFO     | agent.job_stories | Loaded 25 stories from 6 YAML files
2026-03-07 21:53:31 | INFO     | agent.job_stories | Added 12 generated job templates
2026-03-07 21:53:31 | INFO     | agent.user_stories | UserStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/personas.yaml
2026-03-07 21:53:31 | INFO     | agent.job_stories | JobStoryParser initialized: /Users/theolim/AppDev/RTD_SIM/agent/job_contexts
